column0,column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35
17.281850814819336,17.55156707763672,0.16569669544696808,0.6170232892036438,17.300800323486328,0.2020999938249588,-999.0,-999.0,-999.0,-999.0,-999.0,18.749269485473633,-0.2507672607898712,2.9200000762939453,1.0,445.49169921875,-0.01894858479499817,0.975986897945404,1.5449999570846558,1.1169999837875366,0.5291095972061157,0.3825342357158661,1.383169174194336,3.0,5.0,-999.0,-999.0,0.8093522191047668,16.57539939880371,0.2296999990940094,1.0,54.0,2458214.6959375,2458214.6959375,5.22394561767578,0.0
20.32056999206543,20.802053451538086,0.19589421153068542,1.2620906829833984,20.366100311279297,0.2053000032901764,8.082718849182129,23.323999404907227,0.35100001096725464,0.7440000176429749,-0.0989999994635582,1.0645780563354492,-0.4359535574913025,2.5399999618530273,0.40700000524520874,394.4764099121094,-0.04553006589412689,1.1332861185073853,1.6390000581741333,1.3799999952316284,0.6452755928039551,0.5433070659637451,1.1876811981201172,3.0,0.0,-999.0,-999.0,1.0,19.654600143432617,0.23659999668598175,1.0,60.0,2458219.8479398,2458219.8479398,5.51870107650757,0.0
20.427724838256836,20.922332763671875,0.2006250023841858,1.32206130027771,20.233699798583984,0.1664000004529953,9.31380844116211,23.226999282836914,0.3319999873638153,0.6809999942779541,-0.3880000114440918,0.7643920183181763,-0.6886329650878906,5.199999809265137,0.5709999799728394,161.06430053710938,0.194025456905365,0.5501809120178223,2.9110000133514404,2.0269999504089355,0.5598077178001404,0.38980770111083984,1.4361125230789185,2.0,0.0,-999.0,-999.0,1.0,19.508100509643555,0.18960000574588776,1.0,51.0,2458219.8479398,2458219.8479398,5.85641098022461,0.0
20.427724838256836,20.703472137451172,0.17289569973945618,1.431551456451416,20.347000122070312,0.18569999933242798,3.687793254852295,20.256000518798828,0.06499999761581421,2.5940001010894775,0.18400000035762787,0.7263849973678589,-0.35647186636924744,4.150000095367432,0.5889999866485596,149.0323028564453,0.08072546124458313,0.6893832683563232,2.0139999389648438,1.4670000076293945,0.4853011965751648,0.35349398851394653,1.372869849205017,2.0,4.0,-999.0,-999.0,0.988250732421875,19.627599716186523,0.2117999941110611,1.0,51.0,2458219.8479398,2458219.8479398,5.57319736480713,0.0
20.427724838256836,20.704221725463867,0.17194190621376038,1.341424584388733,20.47450065612793,0.2076999992132187,3.5209357738494873,21.767000198364258,0.09700000286102295,0.902999997138977,0.14800000190734863,1.1756980419158936,-0.22972220182418823,4.659999847412109,0.8820000290870667,435.42291259765625,-0.04677454009652138,0.6139357686042786,2.38700008392334,1.715000033378601,0.5122317671775818,0.3680257499217987,1.3918367624282837,4.0,0.0,-999.0,-999.0,0.9387574791908264,19.993799209594727,0.29580000042915344,1.0,51.0,2458219.8479398,2458219.8479398,6.14500427246094,0.0
20.13616180419922,19.741844177246094,0.10268325358629227,46.9789924621582,19.316600799560547,0.09520000219345093,0.7009742856025696,19.53299903869629,0.1120000034570694,5.170000076293945,0.5690000057220459,2.86702299118042,-0.4252437949180603,23.3700008392334,0.17299999296665192,57.88180160522461,0.819561779499054,0.13327333331108093,2.4549999237060547,2.296999931335449,0.10504920780658722,0.0982884019613266,1.0687854290008545,6.0,0.0,-999.0,-999.0,0.9769905209541321,17.966999053955078,0.060499999672174454,1.0,61.0,2458219.8479398,2458219.8479398,10.2291631698608,0.0
20.139314651489258,19.449007034301758,0.06749125570058823,11.42288589477539,18.544599533081055,0.0406000018119812,0.9313637018203735,21.11400032043457,0.08799999952316284,1.5329999923706055,0.2370000034570694,-0.3651832938194275,-0.9044067859649658,45.40999984741211,0.0,637.5299072265625,1.5947153568267822,0.08012176305055618,8.034000396728516,6.561999797821045,0.17692138254642487,0.14450562000274658,1.2243218421936035,0.0,0.0,-999.0,-999.0,1.0,16.764400482177734,0.01769999973475933,1.0,8.0,2458219.8842245,2458219.8842245,22.4226684570312,0.0
20.073883056640625,19.549970626831055,0.0842733234167099,10.552882194519043,20.156400680541992,0.17409999668598175,7.21784782409668,23.031999588012695,0.23600000143051147,0.4659999907016754,-0.07000000029802322,0.4303573966026306,0.6064294576644897,2.5299999713897705,0.8059999942779541,539.8770751953125,-0.08251733332872391,1.3955949544906616,0.41100001335144043,0.2630000114440918,0.16245059669017792,0.1039525717496872,1.5627375841140747,10.0,0.0,-999.0,-999.0,0.7646905183792114,20.288700103759766,0.43309998512268066,1.0,73.0,2458219.9037037,2458219.9037037,7.52906227111816,0.0
20.005050659179688,20.589202880859375,0.21026140451431274,1.3368724584579468,20.321399688720703,0.2021999955177307,9.096282005310059,23.062000274658203,0.3230000138282776,0.7329999804496765,-0.19099999964237213,1.1676260232925415,-0.2678021788597107,4.730000019073486,0.5049999952316284,135.71429443359375,-0.3163491189479828,0.7912723422050476,1.5509999990463257,1.3539999723434448,0.3279069662094116,0.28625792264938354,1.145494818687439,0.0,0.0,-999.0,-999.0,1.0,19.69230079650879,0.25220000743865967,1.0,11.0,2458219.9051157,2458219.9051157,6.63560581207275,0.0
19.900863647460938,20.354450225830078,0.19209273159503937,1.7279444932937622,19.959299087524414,0.17010000348091125,2.0550649166107178,22.8489990234375,0.26600000262260437,0.6740000247955322,-0.24199999868869781,4.134424209594727,-0.39515072107315063,11.350000381469727,0.010999999940395355,30.841299057006836,-0.058435793966054916,0.31469234824180603,2.25600004196167,2.0980000495910645,0.19876651465892792,0.18484582006931305,1.0753098726272583,0.0,0.0,-999.0,-999.0,1.0,19.582799911499023,0.2653999924659729,1.0,73.0,2458219.9465972,2458219.9465972,7.21455955505371,0.0
